Movement ID,Date Delivery Departure.Date,Origin City,Origin State,Origin Zip,Destination City,Destination State,Destination Zip,Linehaul + FSC,Carrier Name,Carrier ID,Customer Name,Customer ID,PCMiler Miles,Origin Lat,Origin Lon,Dest Lat,Dest Lon,Bearing,RPM
182354,6/5/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182355,6/5/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182356,6/5/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182357,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182358,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182359,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182360,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182361,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182362,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182363,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182364,6/5/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182365,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182366,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182367,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182370,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182371,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182372,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182373,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182374,6/5/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182375,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182376,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182377,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182378,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182379,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182380,6/4/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182381,6/10/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182391,6/13/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182392,6/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182393,6/10/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182394,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182398,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182399,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182400,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182401,6/16/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182402,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182403,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182404,6/18/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182405,6/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182406,6/17/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182407,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182408,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182409,6/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182410,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182411,6/24/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182412,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182413,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182414,6/13/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182415,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182416,6/13/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182417,5/28/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182418,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182419,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182420,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182421,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182422,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182423,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182424,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182425,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182426,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182427,6/5/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182428,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182429,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182430,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182431,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182432,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182433,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182434,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182435,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182436,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182437,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182438,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182440,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182441,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182442,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182443,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182444,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182445,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182446,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182447,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182448,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182449,6/5/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182450,6/2/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182451,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182452,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182453,6/2/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182454,6/2/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182455,6/2/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182456,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182457,6/2/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182458,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182459,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182460,6/2/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182461,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182462,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182463,6/4/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182469,5/30/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182470,5/30/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182471,5/30/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182479,6/3/2025 0:00,LONG BEACH,CA,90813,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,61.99,33.78,-118.20,34.13,-117.45,60.54059998,8.23
182664,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182665,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182666,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182667,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182668,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182669,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182670,6/13/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182671,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182672,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182673,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182674,6/11/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182675,6/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182676,6/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182677,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182678,6/10/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182679,6/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182680,6/12/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
182681,6/9/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
183605,6/13/2025 0:00,LONG BEACH,CA,90802,FONTANA,CA,92336,510.00,SOUTH BAY DRAYAGE INC,SOUTTOCA,"FNS, Inc",LGFON,63.71,33.75,-118.20,34.13,-117.45,58.21369496,8.01
